,Wind_1,Solar_1,Load_1,Wind_2,Solar_2,Load_2,Wind_3,Solar_3,Load_3,Wind_4,Solar_4,Load_4,Wind_5,Solar_5,Load_5
69,1147.4264995766487,233.91149515335232,6911.678575652384,1147.5270015312042,233.50741765324742,6911.68369235351,1147.2621978832092,233.1729631689635,6911.702625411295,1147.5680509520378,234.05041039411694,6911.751540290856,1147.4765989495124,233.00638327424198,6911.653973894858
70,1148.672140220744,232.58975881904485,6913.5718707713695,1148.4579769769734,232.6649779137981,6912.642038312873,1148.570529560191,231.94465226501347,6913.7104364308925,1148.650867442233,232.98101252883794,6913.410090533218,1148.360746006114,232.38614243835332,6912.467664686164
71,1148.5143679863259,233.68344754691697,6911.919253237146,1148.3211014753624,233.5680813338933,6911.554730750221,1148.2894644624039,233.03664828057862,6911.828381038803,1148.869103122358,233.56684960390902,6912.622289366621,1148.2287430053993,233.1433077525673,6911.489392257828
72,1148.0232886048816,234.0664285208924,6911.40566928871,1148.2069833251498,233.83428663871123,6911.306666212156,1147.7961184951328,233.39597533008887,6911.356205897406,1148.4779203506969,234.03292114398315,6911.845557840541,1148.2317849966548,233.35722027084662,6911.287598984316
73,1148.337551897693,235.11196071909953,6910.035588886988,1148.5821584522012,234.60823197173167,6910.408134129298,1148.1054489075425,234.51082701491404,6909.853189971697,1148.6432418286088,235.0525913934617,6910.469868448031,1148.5679121672395,234.0179750423341,6910.500802901041
74,1149.7829213883383,234.55760486079006,6911.567648894021,1149.737457587908,234.07439832044392,6911.473854786584,1149.698210015486,233.89725757045298,6911.690754390189,1149.7385454322798,234.86567027521878,6911.344884908625,1149.6758533861143,233.58544076634197,6911.436634457537
75,1149.5942855708322,234.3543554971457,6911.197608904248,1149.6293759576997,234.10074551948313,6911.0824662607965,1149.321411036702,233.686911387229,6911.106547014123,1149.901393853875,234.56331662633423,6911.503918544656,1149.5711960427484,233.66204373338226,6911.043011741048
76,1149.9091970641553,234.16641604472258,6911.423333208743,1149.996077926868,234.04747085217693,6911.230620380226,1149.686034770721,233.46414573435047,6911.390051092688,1150.149407001251,234.34310491327503,6911.716092433516,1149.9487671573102,233.65401269439914,6911.171993609253
77,1149.6681750223793,234.40524979769899,6910.843319600583,1149.946788172499,234.29880901887728,6910.80123895979,1149.398436944262,233.75004495769454,6910.74924952364,1150.0194651291526,234.43052470028115,6911.252799308062,1149.9608689353622,233.87475939184142,6910.766380733014
78,1151.895777035989,233.29880376393962,6913.627731010852,1151.7085743439573,233.46935267980265,6912.635656521258,1151.8280869019407,232.74570615823436,6913.72884075397,1151.6934085381406,233.58293362195658,6913.402746841845,1151.6207654965299,233.22008975083995,6912.356079504428
79,1151.1046640852092,234.37924825033576,6911.600591088647,1150.9466313698886,234.48169289907844,6910.9586206330005,1150.833464143574,233.74875398358733,6911.444822813386,1151.5847535708544,234.18887581309707,6912.4587402595225,1150.8662794211505,234.12424902996452,6910.846332485789
80,1153.2311195796347,234.55813953803664,6912.402749781898,1152.6620623534536,234.44971041904574,6911.6142638972315,1153.1716324752188,233.96659656392222,6912.567427997878,1153.1715447371816,234.55855946766025,6912.577421431831,1152.4701442187643,234.09332515822535,6911.510316347173
81,1153.2605803164079,234.07246705067496,6912.776334032285,1152.7272291334702,234.20214947235922,6911.722756013143,1153.1045351179673,233.520648322228,6912.879413470495,1153.4969985636308,234.1969259597097,6912.911349877584,1152.5716917666032,233.92234679234366,6911.555858835447
82,1152.8168927668385,234.9702023423512,6911.003520557926,1152.4846643446735,234.93474952944112,6910.639992917226,1152.583193564301,234.36449917473388,6910.9484175688485,1153.3284698365978,234.8413600257833,6911.742324317143,1152.363300704842,234.54265069284034,6910.595098192141
83,1152.067697557357,234.845518613494,6910.656544808967,1152.2313196386367,234.8984633332854,6910.516890321595,1151.8393953169852,234.2372951156264,6910.558009450061,1152.5963577355415,234.84188171688373,6911.142668579442,1152.2452947224647,234.5411105400687,6910.462828074319
84,1154.0389032177222,234.17702588050872,6912.520936771432,1153.7723905853522,234.41731223075897,6911.553403302232,1153.9707968048347,233.59736927955657,6912.659219547311,1153.8994726948035,234.3281640669635,6912.44622175316,1153.646676342894,234.16216703861267,6911.37542931656
85,1152.8702077764976,235.88791280741458,6910.014290952659,1152.9030350942123,235.7356693124271,6909.919220709778,1152.5757044453132,235.25585509593253,6909.83831658361,1153.4375246066559,235.60950588936572,6910.7994323313005,1152.8741967577446,235.25696342940097,6909.91389110086
86,1154.2192032322614,235.7792712440155,6910.716605160389,1154.0836123809545,235.51431397249917,6910.4892545379735,1154.1108952746122,235.1131941368244,6910.763469789181,1154.286171494457,235.87358260055998,6910.884581062946,1153.9904564008443,235.0887716700695,6910.445394728336
87,1152.8032743406243,236.86577758238988,6909.019197447628,1153.1567007970757,236.4811971490212,6909.275324328274,1152.4203242731041,236.19966736481862,6908.82594178471,1153.462149031157,236.84922322676854,6909.496688945622,1153.1754725050873,235.91891938493924,6909.330705626339
